"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"E5QAPYIW","conferencePaper","2024","Hyun, Sangwon; Guo, Mingyu; Babar, M. Ali","METAL: Metamorphic Testing Framework for Analyzing Large-Language Model Qualities","2024 IEEE Conference on Software Testing, Verification and Validation (ICST)","","","10.1109/ICST60714.2024.00019","","Large-Language Models (LLMs) have shifted the paradigm of natural language data processing. However, their black-boxed and probabilistic characteristics can lead to potential risks in the quality of outputs in diverse LLM applications. Recent studies have tested Quality Attributes (QAs), such as robustness or fairness, of LLMs by generating adversarial input texts. However, existing studies have limited their coverage of QAs and tasks in LLMs and are difficult to extend. Additionally, these studies have only used one evaluation metric, Attack Success Rate (ASR), to assess the effectiveness of their approaches. We propose a MEtamorphic Testing for Analyzing LLMs (METAL) framework to address these issues by applying Metamorphic Testing (MT) techniques. This approach facilitates the systematic testing of LLM qualities by defining Metamorphic Relations (MRs), which serve as modularized evaluation metrics. The METAL framework can automatically generate hundreds of MRs from templates that cover various QAs and tasks. In addition, we introduced novel metrics to assess the effectiveness of MRs accurately by integrating the ASR method into the semantic qualities of text. Through the experiments conducted with three prominent LLMs, we have confirmed that the METAL framework effectively evaluates essential QAs on primary LLM tasks and reveals the quality risks in LLMs. Moreover, the newly proposed metrics can guide the optimal MRs for testing each task and suggest the most effective method for generating MRs.","2024-05","2025-11-25 22:37:40","2025-11-25 22:37:40","","117-128","","","","","","","","","","","","","","","","","","","","ISSN: 2159-4848","","","","Large-language models; Measurement; Metals; Metamorphic testing; Perturbation methods; Probabilistic logic; Quality attributes; Semantics; Software testing; Systematics; Text perturbations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8TFNBH8U","conferencePaper","2025","Kaplan, Hasan","Systematic Testing of Security-Related Vulnerabilities in LLM-Based Applications","2025 IEEE/ACM 4th International Conference on AI Engineering – Software Engineering for AI (CAIN)","","","10.1109/CAIN66642.2025.00043","","Large Language Models (LLMs) have emerged as transformative tools in natural language understanding and generation. They possess billions of parameters, which enable them to generate coherent and contextually rich text [1]. These capabilities have made LLMs vital in domains such as customer service, content creation, and programming assistance [2], [3]. However, these advances come with significant risks. For example, a recent study showed that LLM responses contain private or sensitive information accidentally exposed during training [4], [5]. Furthermore, adversarial attacks have been shown to reduce system accuracy by as much as under controlled conditions [6]. A high-profile example is the misuse of LLMs to generate biased or harmful text when manipulated through adversarial prompts [7].","2025-04","2025-11-25 22:37:40","2025-11-25 22:37:40","","264-266","","","","","","","","","","","","","","","","","","","","","","","","Accuracy; adversarial attacks; Application software; Customer services; data leakage; devsecops; Large language models; large language models (llms); Natural language processing; Programming; prompts; security risks; Systematics; Testing; Training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9B5AP2BM","conferencePaper","2025","Yoon, Juyeon; Feldt, Robert; Yoo, Shin","Adaptive Testing for LLM-Based Applications: A Diversity-Based Approach","2025 IEEE International Conference on Software Testing, Verification and Validation Workshops (ICSTW)","","","10.1109/ICSTW64639.2025.10962467","","The recent surge of building software systems powered by Large Language Models (LLMs) has led to the development of various testing frameworks, primarily focused on treating prompt templates as the unit of testing. Despite the significant costs associated with test input execution and output assessment, the curation of optimized test suites is yet overlooked in these tools, which calls for tailored test selection or prioritization strategies. In this paper, we show that diversity-based testing techniques, such as Adaptive Random Testing (ART) with appropriate string distance metrics, can be effectively applied to the testing of prompt templates. Our proposed adaptive testing approach adjusts the conventional ART process to this context by selecting new test inputs based on scores derived from existing test suite and their labelling results. Our results, obtained using various implementations that explore several string-based distances, confirm that our approach enables the discovery of failures with reduced testing budgets and promotes the generation of more varied outputs.","2025-03","2025-11-25 22:37:40","2025-11-25 22:37:40","","375-382","","","","","","","","","","","","","","","","","","","","ISSN: 2159-4848","","","","Adaptive Random Testing; Large language models; Life estimation; LLM Applications; LLM Testing; Manuals; Measurement; Reviews; Software systems; Software testing; Subspace constraints; Surges; Test Prioritization; Test Selection; Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ5458K2","conferencePaper","2025","Xin, Zhidong; Huo, Haitao; Yang, Ka; Xue, Zishan","Application of Large Language Model Text Analysis in the Study of Urban Image","2025 5th International Conference on Artificial Intelligence, Big Data and Algorithms (CAIBDA)","","","10.1109/CAIBDA65784.2025.11183480","","To improve the accuracy of emotion discrimination in massive text analysis and analyze urban international image in detail, so as to provide a reference for urban construction and capital image building. In this paper, more than 80,000 social media comments were collected with the key words “Beijing” and “Peking”. Large language models (LLMs) was used to mine multi-level information of social media comments related to the evaluation of the city of Beijing, introduce in detail the relevant technical methods for large-scale text analysis using the LLMs, and comprehensively evaluate its performance. Our comparison results with the manual review results showed that the LLMs could accurately identify themes and discriminate emotions, which is expected to significantly improve the efficiency of text analysis and help researchers quickly grasp the themes and intentions of massive text information. Large Language Models (LLMs) significantly enhance text analysis efficiency. When combined with modular Python programming and iterative testing, they optimize performance and streamline debugging. Compared to traditional software, LLMs excel in interpreting complex semantics like irony and puns, and they adeptly handle multilingual social media comments. Their profound understanding of internet language and popular expressions further underscores their superiority in modern text analysis. Our text analysis on Beijing's image as an international city showed that Beijing's overall urban image on social platforms was positive and favorable, with higher attention paid to its economic, scientific, political and cultural dimensions, and higher subjective ratings in traditional culture, urban landscape, economic and technological fields, municipal facilities and public services. The international city image of Beijing in social media is dynamic, with multi-level and multi-theme relative independence and evolutionary stability.","2025-06","2025-11-25 22:37:40","2025-11-25 22:37:40","","371-378","","","","","","","","","","","","","","","","","","","","","","","","Beijing city image; Economics; Large language model; Large language models; Semantics; social media; Social networking (online); Software; Stability analysis; Streaming media; Testing; text analysis; Text analysis; Urban areas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BPLU7HMT","conferencePaper","2024","Rahman, Tajmilur; Zhu, Yuecai; Maha, Lamyea; Roy, Chanchal; Roy, Banani; Schneider, Kevin","Take Loads Off Your Developers: Automated User Story Generation using Large Language Model","2024 IEEE International Conference on Software Maintenance and Evolution (ICSME)","","","10.1109/ICSME58944.2024.00082","","Software Maintenance and Evolution (SME) is moving fast with the assistance of artificial intelligence (AI), especially Large Language Models (LLM). Researchers have already started automating various activities of the SME workflow. Un-derstanding the requirements for maintenance and development work i.e. Requirements Engineering (RE) is a crucial phase that kicks off the SME workflow through multiple discussions on a proposed scope of work documented in different forms. The RE phase ends with a list of user stories for each unit task and usually created and tracked on a project management tool such as GitHub, Jira, AzurDev, etc. In this research, we collaborated with Bell Mobility to develop a tool “Geneus” (Generate UserSory) using GPT-4-turbo to automatically create user stories from software requirements documents. Requirements documents are usually long and contain complex information. Since LLMs typically suffer from hallucination when the input is too complex, this paper proposes a new prompting strategy, “Refine and Thought” (RaT), to mitigate that issue and improve the performance of the LLM in prompts with large and noisy contexts. Along with manual evaluation using RUST (Readability, Understandability, Specificity, Technical-aspects) survey questionnaire, automatic evaluation with BERTScore, and AlignScore evaluation metrics are used to evaluate the results of the “Geneus” tool. Results show that our method with RaT performs consistently better in most of the cases of interactions compared to the single-shot baseline method. However, the BERTScore and AlignScore test results are not consistent. In the median case, Geneus performs significantly better in all three interactions (requirements specifi-cation, user story details, and test case specifications) according to AlignScorebut it shows slightly low performance in requirements specifications according to BERTScore. Distilling RE documents requires significant time & effort from the senior members of the team through multiple meetings with stakeholders. We believe automating this process will certainly reduce additional loads off the software engineers and increase the ultimate productivity allowing them to utilize their time on other prioritized tasks.","2024-10","2025-11-25 22:37:40","2025-11-25 22:37:40","","791-801","","","","","","","","","","","","","","","","","","","","ISSN: 2576-3148","","","","Auto Generate; Large language models; LLM; Maintenance; Planning; Productivity; Project management; Prompt Engineering; Refine and Thought; Requirements engineering; Software maintenance; Software Maintenance Tasks; Stakeholders; Surveys; Testing; User Story","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T3SDJHRW","journalArticle","2024","Karpurapu, Shanthi; Myneni, Sravanthy; Nettur, Unnati; Gajja, Likhit Sagar; Burke, Dave; Stiehm, Tom; Payne, Jeffery","Comprehensive Evaluation and Insights Into the Use of Large Language Models in the Automation of Behavior-Driven Development Acceptance Test Formulation","IEEE Access","","2169-3536","10.1109/ACCESS.2024.3391815","","Behavior-driven development (BDD) is an Agile testing methodology fostering collaboration among developers, QA analysts, and stakeholders. In this manuscript, we propose a novel approach to enhance BDD practices using large language models (LLMs) to automate acceptance test generation. Our study uses zero and few-shot prompts to evaluate LLMs such as GPT-3.5, GPT-4, Llama-2-13B, and PaLM-2. The paper presents a detailed methodology that includes the dataset, prompt techniques, LLMs, and the evaluation process. The results demonstrate that GPT-3.5 and GPT-4 generate error-free BDD acceptance tests with better performance. The few-shot prompt technique highlights its ability to provide higher accuracy by incorporating examples for in-context learning. Furthermore, the study examines syntax errors, validation accuracy, and comparative analysis of LLMs, revealing their effectiveness in enhancing BDD practices. However, our study acknowledges that there are limitations to the proposed approach. We emphasize that this approach can support collaborative BDD processes and create opportunities for future research into automated BDD acceptance test generation using LLMs.","2024","2025-11-25 22:37:40","2025-11-25 22:37:40","","58715-58721","","","12","","","","","","","","","","","","","","","","","","","","","Agile software development; automated acceptance testing; Automation; Behavioral sciences; Best practices; Calculators; cucumber; generative AI; GPT-35 and GPT-4; Large language models; Llama-13B; natural language processing; PaLM-2; prompt engineering; software testing; Software testing; Syntactics; Task analysis; test case automation; Test pattern generators; Testing; zero-shot and few-shot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9E2XZN2T","conferencePaper","2025","Mitani, Shohei; Moona, Salonee; Matsuo, Shin'ichiro; Burger, Eric","LLM-AQuA-DiVeR: LLM-Assisted Quality Assurance Through Dialogues on Verifiable Specification with Requirement Owners","2025 IEEE/ACM International Workshop on Responsible AI Engineering (RAIE)","","","10.1109/RAIE66699.2025.00008","","Quality Assurance (QA) is important for verifying software compliance with stakeholder requirements. QA faces a fundamental challenge of requirement interpretation ambiguity, which can result in insufficient software verification and failure in achieving the stakeholders' intended quality. The interpre-tation challenge intensifies in software development driven by Large Language Models (LLMs), where over-reliance can lead to missed quality-critical alternatives. However, existing works have paid limited attention to stakeholder involvement. We propose an LLM-assisted QA framework extending conventional LLM-driven development to enable stakeholder engagement in software verification. Our framework employs formal methods and rigorous testing to meet diverse quality demands, though this comprehensive verification introduces technical complexity affecting stakeholder engagement and verification costs. Our framework addresses these challenges through two key LLM roles: 1) an explanation assistant for stakeholder understanding, 2) a refinement assistant for incorporating stakeholder feedback while maintaining feasible verification costs. Our initial evaluation empirically demonstrates the framework's effectiveness through participant assessment scores, showing improved quality risk comprehension and efficient feedback incorporation in the verification process.","2025-04","2025-11-25 22:37:40","2025-11-25 22:37:40","","21-28","","","","","","","","","","","","","","","","","","","","","","","","Costs; Faces; Formal Method; Large language models; Large Language Models; LLM-Driven Development; Measurement; Quality assurance; Software development management; Software quality; Software Quality Assurance; Stakeholders; Standards; Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TJN5EVMC","conferencePaper","2025","Emektar, Miraç; Harmancı, Fatih M.; Güran, Aysun; Karadavut, Berat; Kirmizi, Günay; Öztürk, Berkay; Karamuk, Ata Emir; Güven, Mert","AI-Driven Synthetic Test Data and Scenario Generation via GAN-LLM Integration: A Modular Approach for Web Application Testing","2025 10th International Conference on Computer Science and Engineering (UBMK)","","","10.1109/UBMK67458.2025.11206764","","The growing complexity of web applications has heightened the need for automated and adaptive testing solutions. Manual test case authoring and static data generation often fall short in handling dynamic user interfaces and form-driven workflows. In this paper, we present a modular test automation architecture that integrates Generative Adversarial Networks (GANs) and Large Language Models (LLMs) to enable end-to-end generation and execution of test scenarios. The system utilizes a LLaMA4-based LLM to semantically extract input fields from web forms and guide both data and scenario generation. CTGAN (Conditional Tabular Generative Adversarial Network) is used to synthesize realistic, context-aware tabular test data, while SeqGAN (Sequence Generative Adversarial Network) produces logically ordered user interaction steps. These outputs are executed in a browser using Selenium WebDriver to simulate real-time user behavior. The architecture supports both contextual (URL-based) and non-contextual (prompt-based) modes and allows individual modules to be used independently or as a unified pipeline. The system also includes a graphical user interface to facilitate test configuration and execution. Experimental results across five public web applications show high format compliance in synthetic data (95.05 percent) and strong scenario validity, with an average automation success rate of 84.6 percent. The proposed approach enhances test coverage while significantly reducing manual effort, offering a scalable and privacy-aware solution for modern QA workflows.","2025-09","2025-11-25 22:37:40","2025-11-25 22:37:40","","1217-1222","","","","","","","","","","","","","","","","","","","","ISSN: 2521-1641","","","","Automation; Computer architecture; Generative adversarial networks; Large language models; Large Language Models; Manuals; Real-time systems; Scenario generation; Scenario-based Testing; Selenium; Synthetic data; Synthetic Data Generation; Test Automation; Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKILYQCW","conferencePaper","2025","Oliveira, Flávia; Tiago, Leonardo; Nascimento, Alay; Castro, Renata; Chaves, Lennon","Employing Prompt Engineering for Generation of Bug Report: An Experience Report in Industry","2025 International Conference on Computer Technology Applications (ICCTA)","","","10.1109/ICCTA65425.2025.11166286","","The anticipated identification and correction of bugs during software testing processes reduce costs and ensure product quality, preventing these bugs from reaching end users. Consequently, communication between testers and developers regarding existing problems in software occurs through bug reports, which necessitates clear and precise documentation to enable developers to implement corrections effectively. In this context, Large Language Models (LLMs) have been utilized to facilitate bug report composition. This paper presents the results of an empirical study on the application of LLMs to assist in writing bug reports within a real software test team from the industry. To conduct this study, prompts were developed with the objective of employing them to report the most common defects according to the test scope managed by the test team. To evaluate the created prompts, a questionnaire was designed to measure the perception of testers regarding the use of LLMs in generating bug reports. Of the 7 participants from the test team, selected through non-probability convenience sampling, who participated in the study, 71% strongly agreed that utilizing an LLM to report bugs is straightforward, and 86% strongly agreed that it is feasible to use the LLM’s output to create bug reports. Moreover, the participants provided observations regarding the study, such as the occurrence of hallucinations and the necessity to modify the prompt when LLM did not produce the desired response. Thus, this experience report evaluates the implementation of prompts for reporting issues in a test team from the software industry.","2025-05","2025-11-25 22:37:40","2025-11-25 22:37:40","","40-46","","","","","","","","","","","","","","","","","","","","","","","","Browsers; Bug Report; Computer bugs; Industries; Large language models; LLM; Product design; Prompt engineering; Prompt Engineering; Quality assessment; Servers; Software; Software Test; Software testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HR2QH7XW","journalArticle","2025","Li, Ying; Zhong, Ye; Yang, Lijuan; Wang, Yanbo; Zhu, Penghua","LLM-Guided Crowdsourced Test Report Clustering","IEEE Access","","2169-3536","10.1109/ACCESS.2025.3530960","","This paper proposes a clustering method for crowdsourced test reports based on a large language model to solve the limitations of existing methods in processing repeated reports and utilizing multi-modal information. Existing crowdsourced test report clustering methods have significant shortcomings in handling duplicate reports, ignoring the semantic information of screenshots, and underutilizing the relationship between text and images. The emergence of LLM provides a new way to solve these problems. By integrating the semantic understanding ability of LLM, key information can be extracted from the test report more accurately, and the semantic relationship between screenshots and text descriptions can be used to guide the clustering process, thus improving the accuracy and effectiveness of clustering. The method in this paper uses a pre-trained LLM (such as GPT-4) to encode the text in the test report, and uses a visual model such as CLIP to encode the application screenshots, converting the text descriptions and images into high-dimensional semantic vectors. The cosine similarity is then used to calculate the similarity between the vectors, and semantic binding rules are constructed to guide the clustering process, ensuring that semantically related reports are assigned to the same cluster and semantically different reports are assigned to different clusters. Through experimental verification, this method is significantly superior to traditional methods in several evaluation indicators, demonstrating its great potential in improving the efficiency and quality of crowdsourced test report processing. In the future, this method is expected to be widely used in the process of software testing and maintenance, and further promote technological progress.","2025","2025-11-25 22:37:40","2025-11-25 22:37:40","","24894-24904","","","13","","","","","","","","","","","","","","","","","","","","","Clustering methods; crowdsourced testing; Data mining; Feature extraction; Large language model; Large language models; Natural language processing; Security; Semantics; Software; test report clustering; Testing; Vectors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PUWFSS3H","conferencePaper","2024","Li, Youwei; Li, Yangyang; Yang, Yangzhao","Test-Agent: A Multimodal App Automation Testing Framework Based on the Large Language Model","2024 IEEE 4th International Conference on Digital Twins and Parallel Intelligence (DTPI)","","","10.1109/DTPI61353.2024.10778901","","This paper introduces a multimodal agent-based app automation testing framework, named Test-Agent, built on the Large Language Model (LLM), designed to address the growing challenges in mobile application automation testing. As mobile applications become more prevalent and emerging systems like Harmony OS Next and mini-programs emerge, traditional automated testing methods, which depend on manually crafting test cases and scripts, are no longer sufficient for cross-platform compatibility and complex interaction logic. The Test-Agent framework employs artificial intelligence technologies to analyze application interface screenshots and user natural language instructions. Combined with deep learning models, it automatically generates and executes test actions on mobile devices. This innovative approach eliminates the need for pre-written test scripts or backend system access, relying solely on screenshots and UI structure information. It achieves cross-platform and cross-application universality, significantly reducing the workload of test case writing, enhancing test execution efficiency, and strengthening cross-platform adaptability. Test-Agent offers an innovative and efficient solution for automated testing of mobile applications.","2024-10","2025-11-25 22:37:40","2025-11-25 22:37:40","","609-614","","","","","","","","","","","","","","","","","","","","","","","","Adaptation models; Agent; App Automation Testing; Automation; Deep learning; Digital twins; Large Language Model; Large language models; Logic; Mobile applications; Mobile handsets; Natural languages; Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGDH5QTN","conferencePaper","2025","Tao, Yingjie; Wang, Weiwei; Guo, Junxia","Intent-driven Web UI Tests Repair with LLM","2025 8th International Conference on Advanced Electronic Materials, Computers and Software Engineering (AEMCSE)","","","10.1109/AEMCSE65292.2025.11042761","","As web applications are frequently updated, changes may introduce to web elements in new versions, causing test cases to fail. Consequently, automatic web test repair techniques are proposed to reduce the cost of regression testing. Most existing methods focus on finding the correct candidate elements or related attributes to fix the broken test case. However, when test case failures are caused by test flow changes or propagated breakages, those methods that focus solely on matching the failing element in the new version cannot work well. Through empirical analysis, we found that the test intent and the reasons that caused the test failure are useful in test case reparation. This paper proposes a novel intent-driven web test repair approach named LetTe, which first parses the test intent and failure reasons of failed web UI tests, and then guides the Large Language Model (LLM) to fix them via prompt design and fine-tuning. LetTe’s repair logic is to simulate that of a human expert. According to the test intent and reason for failure, “think about” the possible repair plan and then generate repair candidates through the corresponding chain-of-thought. We evaluate LetTe on 7 web applications collected from open-source websites as well as publicly available datasets. The experimental results show that our approach has a 75% correct repair rate, which is higher than all baseline methods.","2025-05","2025-11-25 22:37:40","2025-11-25 22:37:40","","306-314","","","","","","","","","","","","","","","","","","","","","","","","Computers; Costs; Data mining; Large Language Model; Large language models; Logic; Maintenance engineering; Manuals; Prompt engineering; Software engineering; Test Case Repair; Test Intent; Testing; Web Application Testing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8LWJ9LI","conferencePaper","2024","Yabaku, Mounika; Pombo, Nuno; Ouhbi, Sofia","Exploring the Potential Use of Generative AI in Software Engineering Education","2024 IEEE 18th International Conference on Application of Information and Communication Technologies (AICT)","","","10.1109/AICT61888.2024.10740416","","The integration of Generative AI into software engineering education marks a transformative shift in teaching methodologies. This paper explores its potential, highlighting the benefits of enhancing student engagement, creativity, and efficiency while preparing them for industry challenges. Through a comprehensive analysis of 13 popular generative AI tools, we examine their roles in various software engineering tasks such as requirements analysis, design, coding, debugging, and testing. This paper contributes to the broader discourse on the future of software engineering education by offering evidence-based recommendations for leveraging generative AI to create adaptive and forward-thinking instructional strategies.","2024-09","2025-11-25 22:37:40","2025-11-25 22:37:40","","1-7","","","","","","","","","","","","","","","","","","","","ISSN: 2472-8586","","","","AIDriven Educational Tools; Debugging; Education; Generative AI; Large Language Models (LLMs); Pedagogical Innovation; Requirements engineering; Software; Software development management; Software engineering; Software Engineering Education; Software measurement; Testing; Usability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"94A5X5TE","conferencePaper","2025","Margabandu, Logan; Chen, Zizhao; Wong, W. Eric; Hsu, Chih-Wei","A Design of Experiments Oracle LLM for Research-Grounded Combinatorial Testing","2025 25th International Conference on Software Quality, Reliability, and Security Companion (QRS-C)","","","10.1109/QRS-C65679.2025.00021","","As artificial intelligence moves across all scientific and engineering disciplines, a big challenge remains: expert domain knowledge, especially in specialized areas like Design-of-Experiments (DoE), is hard to interpret or inaccessible to non-experts and thus hinders broader application and innovation. As large language models (LLMS) continue to improve, they offer a practical way to help close the knowledge gap and make expert-level information more accessible to a wider audience. To address this need, we designed and developed a new solution: a Design-of-Experiments Oracle (DOE), a conversational LLM. This paper presents this AI-powered system that changes how complex DoE principles are understood and used. DOE uses state-of-the-art techniques including a Llama 3.2 model inside a Retrieval-Augmented Fine-Tuned Transformer (RAFT) architecture. Its knowledge base is informed by and enables semantic retrieval from combinatorial testing research. This is a conversational expert system. With this system, we want to enable engineers and researchers to apply complex DoE principles, give them interactive, research-based guidance. Ultimately, this is to contribute to the efforts to speed up innovation, improve system reliability and make advanced engineering methods more accessible in the digital age.","2025-07","2025-11-25 22:38:39","2025-11-25 22:38:39","","82-90","","","","","","","","","","","","","","","","","","","","ISSN: 2693-9371","","","","Large language models; Semantics; Software reliability; Software quality; Large Language Models; Technological innovation; Transformers; Security; Combinatorial testing; Combinatorial Testing; Retrieval augmented generation; Reliability engineering; Conversational AI; Design-of-Experiments (DoE); Oracle LLM; Retrieval Augmented Generation (RAG)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V5JW55F2","conferencePaper","2025","Ma, Lezhi; Liu, Shangqing; Li, Yi; Xie, Xiaofei; Bu, Lei","SpecGen: Automated Generation of Formal Program Specifications via Large Language Models","2025 IEEE/ACM 47th International Conference on Software Engineering (ICSE)","","","10.1109/ICSE55347.2025.00129","","In the software development process, formal program specifications play a crucial role in various stages, including requirement analysis, software testing, and verification. However, manually crafting formal program specifications is rather difficult, making the job time-consuming and labor-intensive. Moreover, it is even more challenging to write specifications that correctly and comprehensively describe the semantics of complex programs. To reduce the burden on software developers, automated specification generation methods have emerged. However, existing methods usually rely on predefined templates or grammar, making them struggle to accurately describe the behavior and functionality of complex real-world programs. To tackle this challenge, we introduce SpecGen, a novel technique for formal program specification generation based on Large Language Models (LLMs). Our key insight is to overcome the limitations of existing methods by leveraging the code comprehension capability of LLMs. The process of SpecGen consists of two phases. The first phase employs a conversational approach that guides the LLM in generating appropriate specifications for a given program, aiming to utilize the ability of LLM to generate high-quality specifications. The second phase, designed for where the LLM fails to generate correct specifications, applies four mutation operators to the model-generated specifications and selects verifiable specifications from the mutated ones through a novel heuristic selection strategy by assigning different weights of variants in an efficient manner. We evaluate SpecGen on two datasets, including the SV-COMP Java category benchmark and a manually constructed dataset containing 120 programs. Experimental results demonstrate that SpecGen succeeds in generating verifiable specifications for 279 out of 385 programs, outperforming the existing LLM-based approaches and conventional specification generation tools like Houdini and Daikon. Further investigations on the quality of generated specifications indicate that SpecGen can comprehensively articulate the behaviors of the input program.","2025-04","2025-11-25 22:38:39","2025-11-25 22:38:39","","16-28","","","","","","","","","","","","","","","","","","","","ISSN: 1558-1225","","","","large language model; Large language models; Semantics; Software testing; Java; Software; Software engineering; Software development management; Codes; Benchmark testing; Grammar; program verification; specification inference","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VVGRDCJZ","conferencePaper","2025","Cunha, Felipe; Perkusich, Mirko; Albuquerque, Danyllo; Gorgônio, Kyller; Perkusich, Angelo","Llm-Codeval: a Framework for Verifying Implementations of Mathematical Functions Using Language Models","2025 International Conference on Software, Telecommunications and Computer Networks (SoftCOM)","","","10.23919/SoftCOM66362.2025.11197356","","Mathematical functions are essential to software systems in areas like probabilistic modeling, simulation, and scientific computing. However, verifying their correctness becomes challenging when definitions come from proprietary tools or academic literature without reference code, leaving no clear ground truth. This paper proposes LLMCODEVAL, a lightweight and systematic framework for validating such implementations using Large Language Models (LLMs). The framework comprises three stages: (i) specification and implementation based on formal contracts; (ii) semantic validation via LLM-generated correctness proofs, followed by expert review; and (iii) empirical evaluation using statistical metrics. We applied LLM-CODEVAL to five ranked-node aggregation functions in Bayesian Networks (BNs) across 48 scenarios with varying weights, variances, and parent states. All implementations achieved Brier Scores below 0.0001, with LLM proofs aligning to specifications after at most two review iterations. The results demonstrate that LLM-CODEVAL enables explainable, auditable, and reproducible verification of mathematical functions. Its stage-based design makes it adaptable to domains where formal definitions exist but verified implementations are unavailable. These findings underscore both the potential and the current limitations of LLM-assisted verification: while LLMs excel at structuring logical arguments, they still require expert oversight to ensure precise mathematical semantics.","2025-09","2025-11-25 22:38:56","2025-11-25 22:38:56","","1-6","","","","","","","","","","","","","","","","","","","","ISSN: 1847-358X","","","","Bayes methods; Bayesian Networks; Code Validation; Codes; Computational modeling; Large language models; Large Language Models; Mathematical models; Reviews; Semantics; Software Engineering; Software systems; Systematics; Telecommunications; Test Automation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8TUNTQDM","conferencePaper","2025","Zhou, Shiyao; Wang, Jincheng; Ye, He; Zhou, Hao; Goues, Claire Le; Luo, Xiapu","LWDIFF: an LLM-Assisted Differential Testing Framework for Webassembly Runtimes","2025 IEEE/ACM 47th International Conference on Software Engineering (ICSE)","","","10.1109/ICSE55347.2025.00233","","WebAssembly (Wasm) runtimes execute Wasm programs, a popular low-level language for efficiently executing high-level languages in browsers, with broad applications across diverse domains. The correctness of those runtimes is critical for both functionality and security of Wasm execution, motivating testing approaches that target Wasm runtimes specifically. However, existing Wasm testing frameworks fail to generate test cases that effectively test all three phases of runtime, i.e., decoding, validation, and execution. To address this research gap, we propose a new differential testing framework for Wasm runtimes, which leverages knowledge from the Wasm language specification that prior techniques overlooked, enhancing comprehensive testing of runtime functionality. Specifically, we first use a large language model to extract that knowledge from the specification. We use that knowledge in the context of multiple novel mutation operators that generate test cases with diverse features to test all three runtime phases. We evaluate LWDIFF by applying it to eight Wasm runtimes. Compared with the state-of-the-art Wasm testers, LWDIFF achieves the highest branch coverage and identifies the largest number of bugs. In total, LWDIFF discovers 31 bugs across eight runtimes, all of which are confirmed, with 25 of them previously undiscovered.","2025-04","2025-11-25 22:38:57","2025-11-25 22:38:57","","153-164","","","","","","","","","","","","","","","","","","","","ISSN: 1558-1225","","","","Large language models; Codes; Testing; Computer bugs; Security; Runtime; Feature extraction; Browsers; Decoding; High level languages","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
